<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.27	03:45:00	1901.19	1901.31	1899.74	1900.65	601	0	5
2023.09.27	04:00:00	1900.64	1900.65	1899.86	1900.13	720	0	5
2023.09.27	04:15:00	1900.14	1901.69	1900.13	1901.52	798	0	5
2023.09.27	04:30:00	1901.53	1903.90	1901.48	1901.52	868	0	5
2023.09.27	04:45:00	1901.49	1902.80	1901.49	1902.61	663	0	5
2023.09.27	05:00:00	1902.62	1902.62	1901.68	1901.84	634	0	5
2023.09.27	05:15:00	1901.83	1901.91	1900.93	1901.06	379	0	5
2023.09.27	05:30:00	1901.05	1901.06	1899.98	1900.21	484	0	5
2023.09.27	05:45:00	1900.22	1900.93	1900.03	1900.88	442	0	5
2023.09.27	06:00:00	1900.86	1900.86	1900.16	1900.52	403	0	5
2023.09.27	06:15:00	1900.43	1900.95	1900.38	1900.51	234	0	5
2023.09.27	06:30:00	1900.52	1900.61	1900.09	1900.35	239	0	5
2023.09.27	06:45:00	1900.38	1900.43	1899.48	1899.90	282	0	5
2023.09.27	07:00:00	1899.89	1899.90	1897.87	1898.12	369	0	5
2023.09.27	07:15:00	1898.05	1898.42	1897.55	1897.66	327	0	5
2023.09.27	07:30:00	1897.67	1897.75	1896.56	1897.71	493	0	5
2023.09.27	07:45:00	1897.72	1898.43	1897.52	1897.70	432	0	5
2023.09.27	08:00:00	1897.71	1897.71	1896.40	1896.48	375	0	5
2023.09.27	08:15:00	1896.51	1896.74	1895.60	1896.61	410	0	5
2023.09.27	08:30:00	1896.64	1898.36	1896.34	1898.34	593	0	5
2023.09.27	08:45:00	1898.38	1898.43	1895.82	1896.40	844	0	5
2023.09.27	09:00:00	1896.36	1898.74	1895.94	1897.32	744	0	5
2023.09.27	09:15:00	1897.24	1897.51	1896.32	1896.92	635	0	5
2023.09.27	09:30:00	1896.95	1897.55	1896.40	1897.40	724	0	5
2023.09.27	09:45:00	1897.40	1898.80	1897.38	1898.09	748	0	5
2023.09.27	10:00:00	1898.08	1899.05	1897.24	1897.26	852	0	5
2023.09.27	10:15:00	1897.27	1898.50	1897.04	1897.30	712	0	5
2023.09.27	10:30:00	1897.26	1897.52	1896.62	1897.19	556	0	5
2023.09.27	10:45:00	1897.19	1897.22	1896.44	1896.72	511	0	5
2023.09.27	11:00:00	1896.71	1897.85	1896.36	1896.53	683	0	5
2023.09.27	11:15:00	1896.54	1896.68	1895.11	1896.16	596	0	5
2023.09.27	11:30:00	1896.10	1896.64	1895.89	1896.48	517	0	5
2023.09.27	11:45:00	1896.50	1897.11	1896.35	1896.64	414	0	5
2023.09.27	12:00:00	1896.61	1896.68	1895.38	1895.61	527	0	5
2023.09.27	12:15:00	1895.61	1896.18	1895.32	1895.41	507	0	5
2023.09.27	12:30:00	1895.40	1895.73	1894.74	1894.75	439	0	5
2023.09.27	12:45:00	1894.73	1895.94	1894.62	1895.58	507	0	5
2023.09.27	13:00:00	1895.59	1895.61	1894.63	1894.83	475	0	5
2023.09.27	13:15:00	1894.82	1896.38	1894.61	1895.84	578	0	5
2023.09.27	13:30:00	1895.86	1896.01	1894.34	1894.83	421	0	5
2023.09.27	13:45:00	1894.84	1894.87	1893.64	1893.90	518	0	5
2023.09.27	14:00:00	1893.87	1894.15	1893.17	1893.20	544	0	5
2023.09.27	14:15:00	1893.20	1893.50	1892.48	1892.98	627	0	5
2023.09.27	14:30:00	1892.95	1894.10	1892.74	1894.07	811	0	5
2023.09.27	14:45:00	1894.06	1894.17	1892.78	1892.90	592	0	5
2023.09.27	15:00:00	1892.90	1893.10	1890.82	1890.85	832	0	5
2023.09.27	15:15:00	1890.86	1891.81	1890.02	1891.24	1150	0	5
2023.09.27	15:30:00	1891.26	1892.84	1889.84	1892.19	1540	0	5
2023.09.27	15:45:00	1892.12	1892.58	1891.31	1891.83	1170	0	5
2023.09.27	16:00:00	1891.76	1892.18	1890.38	1891.38	1195	0	5
2023.09.27	16:15:00	1891.46	1892.03	1888.94	1889.50	1172	0	5
2023.09.27	16:30:00	1889.41	1889.95	1885.76	1885.90	1787	0	5
2023.09.27	16:45:00	1885.90	1887.86	1884.52	1887.82	1779	0	5
2023.09.27	17:00:00	1887.89	1888.98	1884.81	1884.97	1707	0	5
2023.09.27	17:15:00	1884.98	1888.00	1884.96	1886.80	1576	0	5
2023.09.27	17:30:00	1886.71	1886.98	1885.02	1885.72	1484	0	5
2023.09.27	17:45:00	1885.80	1886.34	1883.60	1883.64	1367	0	5
2023.09.27	18:00:00	1883.64	1885.08	1882.74	1883.38	1418	0	5
2023.09.27	18:15:00	1883.38	1883.52	1879.80	1880.40	1389	0	5
2023.09.27	18:30:00	1880.26	1882.90	1880.24	1881.26	1171	0	5
2023.09.27	18:45:00	1881.26	1882.44	1881.16	1881.49	1048	0	5
2023.09.27	19:00:00	1881.50	1881.58	1877.84	1878.65	1049	0	5
2023.09.27	19:15:00	1878.60	1879.44	1876.96	1877.20	970	0	5
2023.09.27	19:30:00	1877.21	1877.50	1876.19	1876.95	889	0	5
2023.09.27	19:45:00	1876.94	1877.54	1875.47	1875.88	878	0	5
2023.09.27	20:00:00	1875.88	1877.34	1875.48	1876.16	1199	0	5
2023.09.27	20:15:00	1876.20	1876.20	1873.13	1873.50	1340	0	11
2023.09.27	20:30:00	1873.52	1874.06	1872.62	1874.02	967	0	5
2023.09.27	20:45:00	1873.97	1875.31	1873.71	1874.68	1067	0	11
2023.09.27	21:00:00	1874.70	1874.86	1872.54	1873.22	753	0	5
2023.09.27	21:15:00	1873.22	1874.10	1873.00	1874.04	834	0	11
2023.09.27	21:30:00	1874.04	1877.22	1874.00	1876.92	1150	0	11
2023.09.27	21:45:00	1876.98	1877.50	1875.82	1876.04	707	0	11
2023.09.27	22:00:00	1875.99	1878.26	1875.91	1878.07	745	0	5
2023.09.27	22:15:00	1878.04	1878.07	1876.60	1876.68	562	0	5
2023.09.27	22:30:00	1876.68	1877.04	1875.62	1875.73	640	0	5
2023.09.27	22:45:00	1875.72	1876.78	1875.27	1876.67	605	0	5
2023.09.27	23:00:00	1876.72	1876.88	1875.96	1875.99	312	0	5
2023.09.27	23:15:00	1875.98	1876.32	1875.69	1875.75	244	0	5
2023.09.27	23:30:00	1875.74	1876.52	1875.70	1876.00	180	0	5
2023.09.27	23:45:00	1876.02	1876.18	1874.60	1874.99	259	0	5
2023.09.28	01:00:00	1876.04	1877.10	1875.61	1876.93	281	0	5
2023.09.28	01:15:00	1877.00	1877.28	1876.86	1877.12	312	0	5
2023.09.28	01:30:00	1877.15	1877.17	1875.96	1876.59	333	0	5
2023.09.28	01:45:00	1876.62	1877.16	1876.02	1877.02	220	0	5
2023.09.28	02:00:00	1877.04	1877.45	1876.64	1877.28	171	0	5
2023.09.28	02:15:00	1877.28	1877.42	1877.09	1877.18	121	0	5
2023.09.28	02:30:00	1877.20	1877.35	1876.34	1876.48	377	0	5
2023.09.28	02:45:00	1876.45	1877.70	1876.28	1877.61	428	0	5
2023.09.28	03:00:00	1877.69	1877.92	1876.66	1877.00	530	0	5
2023.09.28	03:15:00	1876.99	1877.52	1876.72	1876.93	404	0	5
2023.09.28	03:30:00	1876.94	1877.61	1876.09	1876.32	487	0	5
2023.09.28	03:45:00	1876.36	1877.08	1876.36	1877.08	436	0	5
2023.09.28	04:00:00	1877.05	1877.52	1876.28	1876.76	704	0	5
2023.09.28	04:15:00	1876.76	1876.79	1874.05	1874.18	847	0	5
2023.09.28	04:30:00	1874.18	1874.43	1873.55	1873.90	652	0	5
2023.09.28	04:45:00	1873.96	1875.28	1873.89	1874.10	751	0	5
2023.09.28	05:00:00	1874.12	1874.50	1873.90	1874.41	549	0	5
2023.09.28	05:15:00	1874.44	1874.74	1873.86	1874.74	435	0	5
2023.09.28	05:30:00	1874.73	1875.30	1874.19	1874.71	623	0	5
2023.09.28	05:45:00	1874.69	1874.97	1874.52	1874.83	404	0	5
2023.09.28	06:00:00	1874.75	1874.83	1874.34	1874.36	354	0	5
2023.09.28	06:15:00	1874.41	1874.84	1874.22	1874.31	424	0	5
2023.09.28	06:30:00	1874.30	1874.53	1873.74	1874.41	352	0	5
2023.09.28	06:45:00	1874.43	1875.24	1874.28	1874.66	291	0	5
2023.09.28	07:00:00	1874.64	1874.88	1873.65	1873.98	423	0	5
2023.09.28	07:15:00	1873.93	1874.38	1873.92	1874.08	252	0	5
2023.09.28	07:30:00	1874.10	1875.19	1874.09	1875.19	226	0	5
2023.09.28	07:45:00	1875.26	1875.27	1874.62	1874.86	246	0	5
2023.09.28	08:00:00	1874.89	1875.52	1874.56	1875.18	392	0	5
2023.09.28	08:15:00	1875.18	1876.72	1875.16	1876.02	370	0	5
2023.09.28	08:30:00	1876.02	1877.10	1875.67	1876.73	721	0	5
2023.09.28	08:45:00	1876.67	1877.28	1875.91	1877.05	446	0	5
2023.09.28	09:00:00	1877.05	1877.70	1875.94	1875.94	913	0	5
2023.09.28	09:15:00	1875.92	1875.98	1873.94	1874.13	1193	0	5
2023.09.28	09:30:00	1874.12	1875.28	1874.04	1874.61	951	0	5
2023.09.28	09:45:00	1874.60	1875.00	1874.12	1874.98	898	0	5
2023.09.28	10:00:00	1875.08	1876.70	1874.64	1876.45	1052	0	5
2023.09.28	10:15:00	1876.46	1878.20	1876.36	1877.39	890	0	5
2023.09.28	10:30:00	1877.36	1877.90	1876.52	1876.52	742	0	5
2023.09.28	10:45:00	1876.56	1877.07	1875.72	1875.77	663	0	5
2023.09.28	11:00:00	1875.83	1876.27	1875.05	1876.05	844	0	5
2023.09.28	11:15:00	1876.07	1876.10	1874.84	1874.96	624	0	5
2023.09.28	11:30:00	1874.97	1875.28	1873.70	1874.96	718	0	5
2023.09.28	11:45:00	1874.98	1875.25	1873.92	1874.18	715	0	5
2023.09.28	12:00:00	1874.17	1874.54	1873.74	1873.86	672	0	5
2023.09.28	12:15:00	1873.86	1875.00	1873.86	1874.38	572	0	5
2023.09.28	12:30:00	1874.35	1876.30	1873.98	1876.13	635	0	5
2023.09.28	12:45:00	1876.14	1877.22	1875.78	1875.84	704	0	5
2023.09.28	13:00:00	1875.84	1876.39	1875.22	1875.69	487	0	5
2023.09.28	13:15:00	1875.70	1875.70	1874.50	1874.56	548	0	5
2023.09.28	13:30:00	1874.54	1875.26	1874.48	1874.80	522	0	5
2023.09.28	13:45:00	1874.82	1875.62	1874.55	1874.96	467	0	5
2023.09.28	14:00:00	1874.87	1876.10	1874.72	1875.74	572	0	5
2023.09.28	14:15:00	1875.73	1876.16	1875.20	1875.44	533	0	5
2023.09.28	14:30:00	1875.36	1876.65	1874.62	1876.57	514	0	5
2023.09.28	14:45:00	1876.61	1876.87	1876.01	1876.05	477	0	5
2023.09.28	15:00:00	1876.06	1877.33	1875.82	1876.95	1098	0	5
2023.09.28	15:15:00	1876.94	1877.98	1875.73	1875.98	1292	0	5
2023.09.28	15:30:00	1875.94	1879.53	1874.26	1874.58	2193	0	5
2023.09.28	15:45:00	1874.56	1874.60	1871.84	1872.46	2283	0	9
2023.09.28	16:00:00	1872.45	1876.52	1872.38	1873.82	1952	0	5
2023.09.28	16:15:00	1873.78	1875.21	1872.36	1874.84	1496	0	5
2023.09.28	16:30:00	1874.81	1877.08	1872.85	1873.42	2132	0	5
2023.09.28	16:45:00	1873.34	1873.81	1871.32	1873.11	2078	0	5
2023.09.28	17:00:00	1872.97	1876.49	1872.95	1875.34	2054	0	5
2023.09.28	17:15:00	1875.43	1875.70	1872.20	1872.34	1758	0	5
2023.09.28	17:30:00	1872.43	1872.44	1866.77	1866.77	1743	0	5
2023.09.28	17:45:00	1866.77	1868.64	1865.28	1865.33	1579	0	5
2023.09.28	18:00:00	1865.35	1865.42	1859.84	1860.05	1703	0	5
2023.09.28	18:15:00	1860.05	1861.94	1857.68	1860.96	1601	0	5
2023.09.28	18:30:00	1860.95	1865.72	1860.38	1865.70	1497	0	5
2023.09.28	18:45:00	1865.65	1866.02	1862.74	1864.78	1561	0	10
2023.09.28	19:00:00	1864.76	1865.14	1862.64	1863.00	1079	0	5
2023.09.28	19:15:00	1863.07	1864.82	1862.32	1864.68	1089	0	9
2023.09.28	19:30:00	1864.60	1865.86	1864.48	1865.47	988	0	5
2023.09.28	19:45:00	1865.46	1865.48	1862.98	1863.52	1013	0	5
2023.09.28	20:00:00	1863.54	1864.22	1862.20	1863.90	1086	0	5
2023.09.28	20:15:00	1863.86	1864.18	1861.36	1861.49	1024	0	11
2023.09.28	20:30:00	1861.48	1862.80	1861.01	1861.69	762	0	5
2023.09.28	20:45:00	1861.73	1862.17	1861.43	1861.95	488	0	5
2023.09.28	21:00:00	1861.94	1863.30	1861.60	1863.28	468	0	5
2023.09.28	21:15:00	1863.28	1865.52	1863.24	1865.48	484	0	5
2023.09.28	21:30:00	1865.47	1865.47	1863.92	1865.33	643	0	5
2023.09.28	21:45:00	1865.32	1865.98	1865.26	1865.61	538	0	5
2023.09.28	22:00:00	1865.61	1865.76	1864.64	1865.28	649	0	5
2023.09.28	22:15:00	1865.26	1866.42	1865.08	1866.40	489	0	5
2023.09.28	22:30:00	1866.38	1866.66	1865.62	1866.31	444	0	5
2023.09.28	22:45:00	1866.28	1867.27	1866.23	1867.13	492	0	5
2023.09.28	23:00:00	1867.08	1867.31	1866.57	1866.79	340	0	5
2023.09.28	23:15:00	1866.78	1866.83	1866.26	1866.36	208	0	5
2023.09.28	23:30:00	1866.37	1866.53	1864.97	1864.98	239	0	5
2023.09.28	23:45:00	1865.00	1865.37	1864.54	1864.80	222	0	5
2023.09.29	01:00:00	1865.24	1866.04	1864.84	1865.64	312	0	5
2023.09.29	01:15:00	1865.64	1866.29	1865.46	1865.73	225	0	5
2023.09.29	01:30:00	1865.79	1865.88	1864.14	1864.16	293	0	5
2023.09.29	01:45:00	1864.18	1864.60	1863.94	1864.34	196	0	5
2023.09.29	02:00:00	1864.34	1865.24	1863.80	1865.14	382	0	5
2023.09.29	02:15:00	1865.11	1865.83	1864.31	1865.56	574	0	13
2023.09.29	02:30:00	1865.60	1866.09	1865.54	1865.66	257	0	5
2023.09.29	02:45:00	1865.68	1866.77	1865.68	1866.73	271	0	5
2023.09.29	03:00:00	1866.70	1866.95	1866.04	1866.40	319	0	5
2023.09.29	03:15:00	1866.41	1867.25	1866.41	1867.00	254	0	5
2023.09.29	03:30:00	1866.96	1867.17	1865.82	1865.91	338	0	5
2023.09.29	03:45:00	1865.93	1865.93	1864.84	1865.37	402	0	5
2023.09.29	04:00:00	1865.36	1865.61	1864.58	1865.35	463	0	5
2023.09.29	04:15:00	1865.42	1866.34	1864.75	1865.16	537	0	5
2023.09.29	04:30:00	1865.16	1865.83	1864.51	1864.83	629	0	5
2023.09.29	04:45:00	1864.78	1866.27	1864.76	1865.82	438	0	5
2023.09.29	05:00:00	1865.80	1866.99	1865.78	1866.61	445	0	5
2023.09.29	05:15:00	1866.64	1866.99	1865.89	1866.35	414	0	5
2023.09.29	05:30:00	1866.35	1866.45	1865.22	1865.65	339	0	5
2023.09.29	05:45:00	1865.55	1865.56	1864.68	1864.87	242	0	5
2023.09.29	06:00:00	1864.88	1864.92	1863.40	1863.68	291	0	5
2023.09.29	06:15:00	1863.70	1863.77	1863.14	1863.14	227	0	5
2023.09.29	06:30:00	1863.18	1864.52	1862.99	1864.16	333	0	5
2023.09.29	06:45:00	1864.16	1864.60	1863.34	1863.37	305	0	5
2023.09.29	07:00:00	1863.36	1864.07	1863.12	1864.06	410	0	5
2023.09.29	07:15:00	1864.06	1864.88	1863.78	1864.78	278	0	5
2023.09.29	07:30:00	1864.86	1865.60	1864.22	1865.54	409	0	5
2023.09.29	07:45:00	1865.56	1865.70	1864.97	1865.05	241	0	5
2023.09.29	08:00:00	1865.05	1865.32	1864.44	1864.89	348	0	5
2023.09.29	08:15:00	1864.90	1865.18	1864.66	1864.79	316	0	5
2023.09.29	08:30:00	1864.82	1865.78	1864.68	1865.72	298	0	5
2023.09.29	08:45:00	1865.70	1868.39	1865.70	1867.35	629	0	5
2023.09.29	09:00:00	1867.40	1867.94	1866.27	1867.86	715	0	5
2023.09.29	09:15:00	1867.92	1869.32	1867.70	1868.39	619	0	5
2023.09.29	09:30:00	1868.44	1870.09	1867.96	1869.74	757	0	5
2023.09.29	09:45:00	1869.86	1870.46	1869.38	1870.13	874	0	5
2023.09.29	10:00:00	1869.94	1871.49	1869.52	1871.28	861	0	5
2023.09.29	10:15:00	1871.28	1871.54	1870.32	1871.13	718	0	5
2023.09.29	10:30:00	1871.13	1873.99	1870.95	1873.26	970	0	5
2023.09.29	10:45:00	1873.25	1873.70	1872.84	1873.56	690	0	5
2023.09.29	11:00:00	1873.54	1873.78	1871.94	1872.79	877	0	5
2023.09.29	11:15:00	1872.79	1873.11	1872.20	1872.69	795	0	5
2023.09.29	11:30:00	1872.64	1872.66	1871.38	1871.44	613	0	5
2023.09.29	11:45:00	1871.51	1872.49	1871.40	1871.62	772	0	5
2023.09.29	12:00:00	1871.78	1872.09	1870.97	1871.93	658	0	5
2023.09.29	12:15:00	1871.90	1872.22	1871.02	1871.39	488	0	5
2023.09.29	12:30:00	1871.43	1873.40	1871.40	1873.32	708	0	5
2023.09.29	12:45:00	1873.34	1873.68	1872.92	1873.61	499	0	5
2023.09.29	13:00:00	1873.61	1873.61	1872.50	1873.00	648	0	5
2023.09.29	13:15:00	1873.01	1873.17	1872.75	1873.00	418	0	5
2023.09.29	13:30:00	1872.99	1873.24	1872.49	1873.22	371	0	5
2023.09.29	13:45:00	1873.24	1873.24	1872.32	1872.32	510	0	5
2023.09.29	14:00:00	1872.30	1872.30	1868.26	1868.98	1017	0	5
2023.09.29	14:15:00	1868.98	1869.26	1867.93	1868.33	762	0	5
2023.09.29	14:30:00	1868.23	1869.10	1867.62	1868.84	858	0	5
2023.09.29	14:45:00	1868.87	1869.49	1868.05	1869.48	786	0	5
2023.09.29	15:00:00	1869.52	1870.23	1868.41	1870.13	955	0	5
2023.09.29	15:15:00	1870.14	1871.21	1869.08	1870.18	1101	0	5
2023.09.29	15:30:00	1870.18	1873.70	1868.06	1873.16	2249	0	6
2023.09.29	15:45:00	1873.17	1874.06	1871.84	1873.90	1730	0	5
2023.09.29	16:00:00	1873.92	1878.74	1873.75	1878.68	1848	0	5
2023.09.29	16:15:00	1878.61	1879.84	1874.72	1874.72	1644	0	5
2023.09.29	16:30:00	1874.76	1876.04	1872.54	1872.77	2107	0	5
2023.09.29	16:45:00	1872.66	1873.73	1870.22	1870.58	1989	0	5
2023.09.29	17:00:00	1870.83	1871.83	1861.28	1862.52	2346	0	5
2023.09.29	17:15:00	1862.48	1863.06	1859.00	1859.46	2123	0	5
2023.09.29	17:30:00	1859.40	1861.90	1859.08	1861.23	1990	0	5
2023.09.29	17:45:00	1861.24	1862.64	1859.83	1860.87	1874	0	5
2023.09.29	18:00:00	1860.88	1861.07	1856.28	1856.68	1836	0	10
2023.09.29	18:15:00	1856.66	1857.54	1854.68	1854.87	1571	0	5
2023.09.29	18:30:00	1854.88	1855.52	1852.26	1853.66	1557	0	7
2023.09.29	18:45:00	1853.72	1855.52	1853.38	1854.78	1421	0	8
2023.09.29	19:00:00	1854.82	1855.04	1853.36	1853.40	1045	0	5
2023.09.29	19:15:00	1853.43	1856.02	1852.94	1856.01	866	0	5
2023.09.29	19:30:00	1856.02	1856.46	1854.83	1854.94	786	0	5
2023.09.29	19:45:00	1854.94	1855.62	1853.44	1853.70	935	0	5
2023.09.29	20:00:00	1853.72	1853.73	1850.98	1851.32	923	0	5
2023.09.29	20:15:00	1851.32	1851.34	1849.67	1850.28	1188	0	5
2023.09.29	20:30:00	1850.29	1852.14	1850.02	1850.79	749	0	6
2023.09.29	20:45:00	1850.78	1851.02	1849.72	1850.01	664	0	5
2023.09.29	21:00:00	1850.00	1850.92	1849.61	1850.19	730	0	5
2023.09.29	21:15:00	1850.18	1850.22	1847.13	1847.30	795	0	11
2023.09.29	21:30:00	1847.24	1847.64	1846.32	1846.68	649	0	5
2023.09.29	21:45:00	1846.68	1848.97	1846.63	1848.92	695	0	5
2023.09.29	22:00:00	1848.88	1849.44	1847.98	1849.18	725	0	5
2023.09.29	22:15:00	1849.18	1849.66	1848.58	1849.20	648	0	9
2023.09.29	22:30:00	1849.18	1850.28	1848.45	1849.88	656	0	5
2023.09.29	22:45:00	1849.88	1850.00	1848.08	1848.26	703	0	5
2023.09.29	23:00:00	1848.20	1848.30	1847.72	1848.25	502	0	5
2023.09.29	23:15:00	1848.26	1849.14	1848.14	1848.76	299	0	9
2023.09.29	23:30:00	1848.76	1849.91	1848.14	1848.63	410	0	11
2023.09.29	23:45:00	1848.68	1849.39	1848.56	1848.74	335	0	6
2023.10.02	01:00:00	1847.81	1850.59	1846.45	1848.13	644	0	5
2023.10.02	01:15:00	1848.17	1848.68	1847.85	1847.85	333	0	5
2023.10.02	01:30:00	1848.04	1848.07	1846.14	1846.63	376	0	5
2023.10.02	01:45:00	1846.68	1847.04	1845.72	1846.49	311	0	5
2023.10.02	02:00:00	1846.47	1847.19	1846.44	1846.56	234	0	5
2023.10.02	02:15:00	1846.68	1846.95	1846.14	1846.66	157	0	5
2023.10.02	02:30:00	1846.67	1847.10	1846.38	1847.00	207	0	5
2023.10.02	02:45:00	1847.00	1848.50	1846.65	1848.41	327	0	5
2023.10.02	03:00:00	1848.40	1848.97	1848.22	1848.30	422	0	5
2023.10.02	03:15:00	1848.28	1848.38	1847.51	1847.64	479	0	5
2023.10.02	03:30:00	1847.77	1847.83	1845.70	1845.95	532	0	5
2023.10.02	03:45:00	1845.98	1846.29	1845.14	1845.48	469	0	5
2023.10.02	04:00:00	1845.48	1847.40	1845.44	1846.85	462	0	5
2023.10.02	04:15:00	1846.88	1846.88	1845.30	1845.92	521	0	5
2023.10.02	04:30:00	1845.91	1845.99	1845.22	1845.70	348	0	5
2023.10.02	04:45:00	1845.64	1845.82	1843.98	1843.98	433	0	5
2023.10.02	05:00:00	1843.93	1845.10	1843.84	1843.92	377	0	5
2023.10.02	05:15:00	1843.92	1844.44	1843.12	1843.29	329	0	5
2023.10.02	05:30:00	1843.29	1843.48	1842.84	1843.42	363	0	5
2023.10.02	05:45:00	1843.42	1844.66	1843.32	1844.06	571	0	5
2023.10.02	06:00:00	1844.06	1844.18	1843.66	1843.95	338	0	5
2023.10.02	06:15:00	1843.99	1844.11	1843.67	1844.02	277	0	5
2023.10.02	06:30:00	1844.01	1844.92	1843.64	1844.47	263	0	5
2023.10.02	06:45:00	1844.46	1844.47	1843.36	1843.51	198	0	5
2023.10.02	07:00:00	1843.51	1844.00	1842.80	1844.00	247	0	5
2023.10.02	07:15:00	1844.00	1844.36	1843.80	1843.86	207	0	5
2023.10.02	07:30:00	1843.73	1844.35	1842.83	1842.83	358	0	5
2023.10.02	07:45:00	1842.82	1843.29	1842.44	1842.54	433	0	5
2023.10.02	08:00:00	1842.54	1843.13	1842.44	1842.62	261	0	5
2023.10.02	08:15:00	1842.63	1842.98	1842.50	1842.62	212	0	5
2023.10.02	08:30:00	1842.68	1842.83	1840.70	1840.82	507	0	5
2023.10.02	08:45:00	1840.72	1841.24	1839.24	1839.66	622	0	5
2023.10.02	09:00:00	1839.63	1842.54	1839.46	1840.71	756	0	5
2023.10.02	09:15:00	1840.70	1843.91	1840.50	1843.60	722	0	5
2023.10.02	09:30:00	1843.60	1846.25	1843.58	1844.76	749	0	5
2023.10.02	09:45:00	1844.76	1845.25	1843.79	1844.61	855	0	5
2023.10.02	10:00:00	1844.56	1846.02	1843.74	1844.82	1187	0	5
2023.10.02	10:15:00	1844.78	1844.84	1842.88	1842.89	965	0	5
2023.10.02	10:30:00	1842.90	1843.18	1840.20	1840.58	976	0	5
2023.10.02	10:45:00	1840.58	1841.19	1839.40	1839.80	926	0	5
2023.10.02	11:00:00	1839.79	1842.83	1839.70	1842.08	957	0	5
2023.10.02	11:15:00	1842.03	1842.89	1841.51	1842.38	709	0	5
2023.10.02	11:30:00	1842.38	1843.21	1842.16	1842.24	651	0	5
2023.10.02	11:45:00	1842.14	1842.14	1839.51	1839.56	816	0	5
2023.10.02	12:00:00	1839.54	1839.68	1836.78	1838.28	977	0	5
2023.10.02	12:15:00	1838.26	1838.26	1833.73	1833.99	1027	0	5
2023.10.02	12:30:00	1834.02	1835.50	1831.12	1834.34	1476	0	11
2023.10.02	12:45:00	1834.35	1834.88	1832.95	1834.28	997	0	11
2023.10.02	13:00:00	1834.30	1835.12	1833.81	1834.71	834	0	11
2023.10.02	13:15:00	1834.67	1836.30	1834.46	1835.50	602	0	5
2023.10.02	13:30:00	1835.51	1836.04	1833.68	1834.64	716	0	11
2023.10.02	13:45:00	1834.60	1834.81	1832.83	1833.50	798	0	6
2023.10.02	14:00:00	1833.48	1835.62	1833.48	1834.84	822	0	5
2023.10.02	14:15:00	1834.85	1835.80	1834.12	1834.81	768	0	5
2023.10.02	14:30:00	1834.82	1837.84	1834.74	1837.84	802	0	5
2023.10.02	14:45:00	1837.78	1838.19	1837.18	1837.34	952	0	10
2023.10.02	15:00:00	1837.32	1837.90	1836.70	1836.90	973	0	5
2023.10.02	15:15:00	1836.80	1840.60	1835.93	1836.61	1545	0	5
2023.10.02	15:30:00	1836.60	1837.10	1834.24	1835.57	1570	0	5
2023.10.02	15:45:00	1835.57	1836.25	1834.02	1836.25	1308	0	5
2023.10.02	16:00:00	1836.27	1838.42	1835.68	1837.23	1309	0	5
2023.10.02	16:15:00	1837.23	1838.30	1835.10	1835.34	1178	0	5
2023.10.02	16:30:00	1835.32	1837.59	1832.38	1837.30	2132	0	5
2023.10.02	16:45:00	1837.15	1837.15	1833.18	1833.79	2191	0	5
2023.10.02	17:00:00	1833.33	1836.83	1828.27	1828.31	2619	0	9
2023.10.02	17:15:00	1828.34	1832.10	1828.20	1830.42	2175	0	7
2023.10.02	17:30:00	1830.44	1832.56	1827.14	1828.10	2010	0	5
2023.10.02	17:45:00	1828.06	1830.14	1827.64	1828.85	1795	0	5
2023.10.02	18:00:00	1828.91	1830.73	1827.54	1830.41	1589	0	5
2023.10.02	18:15:00	1830.42	1834.24	1830.42	1833.08	1665	0	6
2023.10.02	18:30:00	1833.17	1834.66	1832.05	1833.09	1675	0	10
2023.10.02	18:45:00	1833.07	1833.08	1831.54	1832.65	1170	0	5
2023.10.02	19:00:00	1832.70	1833.20	1830.46	1831.22	1260	0	5
2023.10.02	19:15:00	1831.14	1832.20	1830.54	1831.72	1090	0	11
2023.10.02	19:30:00	1831.74	1833.24	1830.50	1832.38	1020	0	7
2023.10.02	19:45:00	1832.41	1832.50	1830.92	1831.62	945	0	5
2023.10.02	20:00:00	1831.62	1833.48	1831.34	1832.50	999	0	5
2023.10.02	20:15:00	1832.48	1833.58	1831.00	1831.52	1202	0	5
2023.10.02	20:30:00	1831.62	1832.70	1831.28	1832.24	898	0	5
2023.10.02	20:45:00	1832.21	1832.75	1831.72	1831.88	517	0	5
2023.10.02	21:00:00	1831.90	1833.43	1831.22	1833.25	619	0	5
2023.10.02	21:15:00	1833.23	1833.23	1831.40	1831.58	613	0	5
2023.10.02	21:30:00	1831.55	1831.86	1830.50	1830.67	549	0	5
2023.10.02	21:45:00	1830.65	1831.08	1830.26	1830.62	533	0	5
2023.10.02	22:00:00	1830.60	1830.67	1829.43	1829.77	632	0	5
2023.10.02	22:15:00	1829.68	1829.95	1829.33	1829.41	513	0	5
2023.10.02	22:30:00	1829.40	1830.50	1829.34	1829.76	467	0	5
2023.10.02	22:45:00	1829.78	1830.24	1829.23	1829.38	672	0	5
2023.10.02	23:00:00	1829.27	1829.67	1828.64	1828.90	328	0	5
2023.10.02	23:15:00	1828.94	1829.02	1827.92	1827.92	276	0	5
