<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.27	16:30:00	3256.85	3265.41	3255.83	3265.37	3873	0	7
2025.06.27	16:45:00	3265.39	3274.43	3263.96	3274.30	3545	0	7
2025.06.27	17:00:00	3274.37	3277.27	3270.45	3270.49	3391	0	7
2025.06.27	17:15:00	3270.07	3275.15	3264.86	3274.92	3308	0	7
2025.06.27	17:30:00	3274.92	3278.10	3266.02	3267.93	3219	0	7
2025.06.27	17:45:00	3267.93	3272.81	3263.73	3272.47	2891	0	7
2025.06.27	18:00:00	3272.47	3275.56	3271.62	3272.82	2553	0	7
2025.06.27	18:15:00	3272.82	3274.52	3271.65	3272.21	2011	0	7
2025.06.27	18:30:00	3272.21	3277.10	3271.02	3277.08	2238	0	7
2025.06.27	18:45:00	3277.09	3277.55	3274.15	3274.63	1903	0	7
2025.06.27	19:00:00	3274.63	3277.53	3274.38	3276.95	1652	0	9
2025.06.27	19:15:00	3276.95	3278.28	3275.64	3277.87	1778	0	7
2025.06.27	19:30:00	3277.87	3278.66	3273.46	3274.87	1848	0	7
2025.06.27	19:45:00	3274.87	3278.23	3273.85	3277.68	1797	0	7
2025.06.27	20:00:00	3277.68	3277.81	3274.45	3276.26	1647	0	3
2025.06.27	20:15:00	3276.26	3276.96	3274.08	3276.01	1403	0	7
2025.06.27	20:30:00	3276.01	3276.32	3272.88	3273.33	1382	0	7
2025.06.27	20:45:00	3273.33	3282.85	3272.88	3277.46	2670	0	10
2025.06.27	21:00:00	3277.46	3278.42	3272.47	3274.50	2221	0	8
2025.06.27	21:15:00	3274.50	3275.80	3273.02	3274.07	1818	0	7
2025.06.27	21:30:00	3274.07	3274.07	3270.57	3270.95	1736	0	7
2025.06.27	21:45:00	3270.87	3276.68	3270.86	3275.86	1700	0	7
2025.06.27	22:00:00	3275.86	3276.48	3272.25	3273.28	1221	0	7
2025.06.27	22:15:00	3273.28	3273.28	3268.42	3271.67	1545	0	7
2025.06.27	22:30:00	3271.67	3272.27	3269.50	3270.67	1394	0	7
2025.06.27	22:45:00	3270.66	3271.93	3269.63	3270.60	1740	0	13
2025.06.27	23:00:00	3270.59	3273.68	3270.36	3273.64	865	0	7
2025.06.27	23:15:00	3273.64	3275.60	3272.56	3273.74	798	0	7
2025.06.27	23:30:00	3273.74	3274.20	3273.02	3273.38	638	0	7
2025.06.27	23:45:00	3273.38	3275.65	3273.27	3274.95	604	0	43
2025.06.30	01:00:00	3269.98	3281.69	3264.70	3265.70	1656	0	11
2025.06.30	01:15:00	3265.70	3266.19	3247.55	3249.51	2408	0	11
2025.06.30	01:30:00	3249.51	3265.04	3249.37	3264.11	2021	0	7
2025.06.30	01:45:00	3264.11	3265.73	3261.93	3263.82	1316	0	7
2025.06.30	02:00:00	3263.82	3270.88	3263.82	3267.73	1628	0	7
2025.06.30	02:15:00	3267.73	3270.08	3267.61	3268.43	743	0	7
2025.06.30	02:30:00	3268.43	3270.17	3266.70	3266.88	1035	0	7
2025.06.30	02:45:00	3266.88	3268.68	3262.90	3263.93	1241	0	10
2025.06.30	03:00:00	3263.78	3268.31	3263.09	3268.10	1294	0	7
2025.06.30	03:15:00	3267.77	3269.83	3266.54	3268.43	886	0	7
2025.06.30	03:30:00	3268.43	3268.95	3262.66	3265.05	1187	0	7
2025.06.30	03:45:00	3264.85	3266.74	3263.61	3264.59	1141	0	7
2025.06.30	04:00:00	3264.54	3268.47	3259.50	3267.73	2518	0	13
2025.06.30	04:15:00	3267.73	3275.81	3267.73	3275.14	2143	0	9
2025.06.30	04:30:00	3275.14	3275.91	3271.12	3271.88	1773	0	7
2025.06.30	04:45:00	3271.88	3275.17	3271.70	3273.98	1534	0	7
2025.06.30	05:00:00	3273.98	3282.45	3273.70	3279.92	2160	0	7
2025.06.30	05:15:00	3279.92	3282.53	3279.32	3280.29	1130	0	7
2025.06.30	05:30:00	3280.29	3283.28	3277.49	3278.51	1497	0	7
2025.06.30	05:45:00	3278.41	3280.99	3277.31	3280.31	1140	0	7
2025.06.30	06:00:00	3280.31	3281.23	3279.27	3280.85	1057	0	7
2025.06.30	06:15:00	3280.75	3282.80	3278.29	3279.09	1383	0	7
2025.06.30	06:30:00	3279.00	3280.58	3278.47	3278.97	759	0	7
2025.06.30	06:45:00	3278.97	3281.19	3277.96	3278.97	1029	0	7
2025.06.30	07:00:00	3278.99	3281.47	3278.65	3280.59	853	0	7
2025.06.30	07:15:00	3280.59	3280.99	3277.02	3278.14	900	0	7
2025.06.30	07:30:00	3278.14	3280.85	3278.14	3280.08	727	0	7
2025.06.30	07:45:00	3280.09	3286.36	3280.08	3285.65	1118	0	7
2025.06.30	08:00:00	3285.65	3287.19	3284.72	3286.46	1140	0	7
2025.06.30	08:15:00	3286.47	3288.91	3285.97	3288.13	1071	0	7
2025.06.30	08:30:00	3288.13	3289.69	3286.29	3287.68	1361	0	7
2025.06.30	08:45:00	3287.68	3291.34	3287.53	3288.95	1533	0	8
2025.06.30	09:00:00	3288.95	3291.47	3288.95	3290.15	1499	0	7
2025.06.30	09:15:00	3290.15	3291.73	3287.93	3290.65	1520	0	7
2025.06.30	09:30:00	3290.65	3295.52	3289.33	3295.39	2062	0	7
2025.06.30	09:45:00	3295.33	3295.41	3290.97	3292.11	2010	0	7
2025.06.30	10:00:00	3292.12	3295.64	3291.10	3294.87	1878	0	7
2025.06.30	10:15:00	3294.87	3296.81	3293.78	3295.17	1380	0	7
2025.06.30	10:30:00	3295.17	3296.19	3293.29	3293.98	1292	0	7
2025.06.30	10:45:00	3293.97	3296.44	3290.81	3292.96	1669	0	8
2025.06.30	11:00:00	3292.96	3296.54	3292.69	3294.45	1724	0	7
2025.06.30	11:15:00	3294.45	3294.77	3291.26	3293.17	1423	0	7
2025.06.30	11:30:00	3293.17	3293.54	3288.44	3289.61	1301	0	7
2025.06.30	11:45:00	3289.65	3291.62	3288.17	3289.22	1374	0	7
2025.06.30	12:00:00	3289.22	3289.22	3281.39	3282.93	1785	0	7
2025.06.30	12:15:00	3282.97	3286.94	3282.15	3284.46	1582	0	7
2025.06.30	12:30:00	3284.47	3286.57	3277.53	3285.34	2348	0	8
2025.06.30	12:45:00	3285.35	3287.95	3284.69	3287.89	1359	0	7
2025.06.30	13:00:00	3287.92	3288.83	3285.63	3287.09	1129	0	7
2025.06.30	13:15:00	3287.09	3287.56	3284.68	3286.13	1165	0	9
2025.06.30	13:30:00	3286.11	3286.86	3282.75	3282.96	1157	0	9
2025.06.30	13:45:00	3282.96	3284.27	3282.52	3283.49	982	0	9
2025.06.30	14:00:00	3283.53	3283.75	3279.53	3280.52	1382	0	7
2025.06.30	14:15:00	3280.52	3281.44	3274.78	3275.97	1893	0	7
2025.06.30	14:30:00	3275.99	3279.74	3274.58	3279.06	1811	0	7
2025.06.30	14:45:00	3279.06	3280.20	3276.44	3277.98	1640	0	7
2025.06.30	15:00:00	3277.98	3282.43	3277.98	3281.10	1756	0	7
2025.06.30	15:15:00	3281.10	3287.24	3281.03	3284.43	1758	0	7
2025.06.30	15:30:00	3284.43	3288.90	3281.65	3288.48	1886	0	7
2025.06.30	15:45:00	3288.50	3289.00	3281.52	3282.15	1849	0	7
2025.06.30	16:00:00	3282.07	3285.15	3280.32	3280.69	2400	0	7
2025.06.30	16:15:00	3280.61	3283.09	3278.75	3282.97	2190	0	7
2025.06.30	16:30:00	3282.98	3283.64	3278.01	3283.29	2678	0	7
2025.06.30	16:45:00	3283.29	3287.06	3282.95	3284.83	2572	0	7
2025.06.30	17:00:00	3284.83	3288.73	3282.07	3282.35	2813	0	7
2025.06.30	17:15:00	3282.37	3285.47	3279.31	3285.24	2347	0	7
2025.06.30	17:30:00	3285.24	3289.59	3284.11	3287.59	2285	0	7
2025.06.30	17:45:00	3287.59	3289.22	3285.06	3287.74	2241	0	7
2025.06.30	18:00:00	3287.69	3290.09	3283.74	3284.73	2277	0	7
2025.06.30	18:15:00	3284.73	3290.75	3284.37	3287.22	2180	0	7
2025.06.30	18:30:00	3287.22	3288.54	3286.11	3287.73	1697	0	7
2025.06.30	18:45:00	3287.73	3290.18	3286.55	3289.56	1885	0	7
2025.06.30	19:00:00	3289.56	3293.39	3289.13	3293.39	1908	0	7
2025.06.30	19:15:00	3293.36	3294.42	3292.00	3292.33	1843	0	7
2025.06.30	19:30:00	3292.33	3295.31	3292.33	3294.47	1653	0	7
2025.06.30	19:45:00	3294.47	3297.45	3294.39	3297.29	1373	0	7
2025.06.30	20:00:00	3297.29	3298.51	3294.41	3294.60	1545	0	7
2025.06.30	20:15:00	3294.60	3297.65	3294.56	3295.90	1564	0	7
2025.06.30	20:30:00	3295.98	3296.84	3293.59	3293.69	1418	0	7
2025.06.30	20:45:00	3293.69	3294.65	3292.15	3294.02	1495	0	7
2025.06.30	21:00:00	3294.02	3298.38	3292.63	3297.54	1250	0	7
2025.06.30	21:15:00	3297.54	3299.21	3297.10	3299.16	1296	0	7
2025.06.30	21:30:00	3299.16	3299.60	3298.10	3299.10	963	0	7
2025.06.30	21:45:00	3299.11	3299.30	3297.58	3298.44	1319	0	7
2025.06.30	22:00:00	3298.44	3303.51	3298.06	3303.11	1105	0	9
2025.06.30	22:15:00	3303.10	3306.99	3302.99	3306.12	1303	0	11
2025.06.30	22:30:00	3306.12	3307.90	3305.81	3305.89	1065	0	8
2025.06.30	22:45:00	3305.89	3309.49	3305.32	3308.67	1622	0	8
2025.06.30	23:00:00	3308.70	3308.90	3307.24	3307.44	789	0	7
2025.06.30	23:15:00	3307.44	3309.19	3306.79	3306.87	706	0	7
2025.06.30	23:30:00	3306.87	3307.33	3303.59	3303.99	720	0	7
2025.06.30	23:45:00	3303.99	3304.37	3302.19	3302.91	642	0	43
2025.07.01	01:00:00	3303.28	3305.05	3302.42	3304.26	618	0	10
2025.07.01	01:15:00	3304.26	3307.79	3304.03	3307.17	744	0	7
2025.07.01	01:30:00	3307.17	3309.06	3305.95	3308.90	909	0	7
2025.07.01	01:45:00	3308.90	3314.47	3307.54	3311.48	1494	0	10
2025.07.01	02:00:00	3311.48	3312.21	3309.91	3311.95	1125	0	7
2025.07.01	02:15:00	3311.95	3312.20	3308.64	3309.59	1062	0	7
2025.07.01	02:30:00	3309.59	3311.13	3308.88	3310.81	733	0	7
2025.07.01	02:45:00	3310.81	3312.54	3310.28	3312.52	711	0	7
2025.07.01	03:00:00	3312.52	3313.30	3309.97	3312.24	1301	0	7
2025.07.01	03:15:00	3312.24	3312.77	3310.38	3310.91	779	0	7
2025.07.01	03:30:00	3310.91	3313.23	3310.91	3311.58	843	0	7
2025.07.01	03:45:00	3311.58	3314.88	3311.39	3314.77	943	0	7
2025.07.01	04:00:00	3314.77	3318.99	3313.97	3318.85	1768	0	11
2025.07.01	04:15:00	3318.85	3320.90	3318.22	3320.39	1851	0	7
2025.07.01	04:30:00	3320.37	3321.07	3316.06	3319.77	2004	0	7
2025.07.01	04:45:00	3319.77	3320.57	3315.88	3317.91	1546	0	7
2025.07.01	05:00:00	3317.86	3317.99	3315.61	3316.09	1621	0	7
2025.07.01	05:15:00	3316.09	3317.41	3314.47	3316.10	1167	0	7
2025.07.01	05:30:00	3316.10	3319.27	3315.27	3318.07	1727	0	7
2025.07.01	05:45:00	3318.07	3319.40	3316.12	3316.19	1179	0	7
2025.07.01	06:00:00	3316.17	3318.36	3315.90	3317.42	1107	0	7
2025.07.01	06:15:00	3317.42	3321.96	3316.96	3321.12	1447	0	7
2025.07.01	06:30:00	3321.13	3321.79	3318.15	3321.71	1226	0	7
2025.07.01	06:45:00	3321.71	3322.60	3319.97	3321.19	995	0	7
2025.07.01	07:00:00	3321.19	3322.60	3318.95	3321.43	1101	0	7
2025.07.01	07:15:00	3321.43	3323.08	3321.21	3322.77	833	0	7
2025.07.01	07:30:00	3322.77	3323.04	3322.04	3322.84	760	0	7
2025.07.01	07:45:00	3322.84	3322.98	3322.03	3322.94	647	0	7
2025.07.01	08:00:00	3322.94	3328.67	3322.89	3328.40	1245	0	7
2025.07.01	08:15:00	3328.40	3330.12	3327.77	3329.58	1231	0	7
2025.07.01	08:30:00	3329.58	3332.27	3328.61	3330.09	1664	0	7
2025.07.01	08:45:00	3330.09	3331.38	3328.25	3328.77	1731	0	7
2025.07.01	09:00:00	3328.76	3330.62	3326.71	3328.02	1796	0	7
2025.07.01	09:15:00	3328.02	3329.48	3325.07	3328.16	1817	0	7
2025.07.01	09:30:00	3328.16	3332.70	3327.37	3332.12	1702	0	7
2025.07.01	09:45:00	3332.14	3334.53	3330.67	3331.37	2071	0	7
2025.07.01	10:00:00	3331.41	3337.23	3330.84	3336.26	1923	0	7
2025.07.01	10:15:00	3336.25	3338.80	3335.58	3338.70	2141	0	7
2025.07.01	10:30:00	3338.74	3339.84	3333.57	3337.73	2702	0	7
2025.07.01	10:45:00	3337.73	3339.88	3336.65	3339.53	1812	0	7
2025.07.01	11:00:00	3339.53	3342.16	3337.82	3337.97	2002	0	7
2025.07.01	11:15:00	3337.96	3340.40	3336.81	3339.82	1521	0	7
2025.07.01	11:30:00	3339.82	3342.47	3338.53	3339.00	1681	0	7
2025.07.01	11:45:00	3339.00	3340.68	3337.50	3339.60	1707	0	7
2025.07.01	12:00:00	3339.58	3340.40	3338.30	3340.40	1440	0	7
2025.07.01	12:15:00	3340.40	3345.00	3339.47	3343.10	2057	0	7
2025.07.01	12:30:00	3343.07	3346.11	3342.83	3345.91	2114	0	7
2025.07.01	12:45:00	3345.92	3348.08	3344.94	3345.75	1932	0	7
2025.07.01	13:00:00	3345.75	3348.23	3344.47	3347.43	1641	0	7
2025.07.01	13:15:00	3347.43	3348.71	3346.61	3346.78	1472	0	7
2025.07.01	13:30:00	3346.78	3347.75	3345.29	3347.73	1274	0	7
2025.07.01	13:45:00	3347.72	3349.71	3347.10	3348.67	1462	0	8
2025.07.01	14:00:00	3348.67	3352.34	3348.44	3350.80	2162	0	7
2025.07.01	14:15:00	3350.80	3352.31	3349.05	3351.79	1730	0	7
2025.07.01	14:30:00	3351.81	3352.91	3347.08	3348.60	1830	0	7
2025.07.01	14:45:00	3348.61	3350.85	3348.27	3349.05	1423	0	7
2025.07.01	15:00:00	3349.07	3350.68	3348.39	3350.54	1671	0	7
2025.07.01	15:15:00	3350.54	3357.11	3350.52	3352.29	2502	0	0
2025.07.01	15:30:00	3352.25	3358.03	3350.08	3355.92	2848	0	7
2025.07.01	15:45:00	3355.92	3357.85	3352.28	3354.46	2332	0	7
2025.07.01	16:00:00	3354.59	3355.65	3347.76	3347.79	2831	0	7
2025.07.01	16:15:00	3347.70	3350.25	3346.10	3349.61	2260	0	7
2025.07.01	16:30:00	3349.61	3350.59	3345.67	3347.11	3291	0	7
2025.07.01	16:45:00	3347.11	3352.62	3344.45	3351.87	3265	0	7
2025.07.01	17:00:00	3351.87	3354.44	3347.05	3349.12	3456	0	7
2025.07.01	17:15:00	3349.11	3352.65	3347.42	3351.66	2729	0	7
2025.07.01	17:30:00	3351.66	3352.61	3345.91	3347.11	2613	0	7
2025.07.01	17:45:00	3347.11	3347.52	3343.64	3345.73	2684	0	7
2025.07.01	18:00:00	3345.74	3346.68	3342.32	3342.53	2470	0	7
2025.07.01	18:15:00	3342.53	3343.35	3338.88	3340.52	2778	0	7
2025.07.01	18:30:00	3340.53	3342.64	3339.66	3341.73	2253	0	7
2025.07.01	18:45:00	3341.73	3342.33	3337.05	3340.24	2191	0	7
2025.07.01	19:00:00	3340.24	3341.98	3339.64	3341.32	1983	0	10
2025.07.01	19:15:00	3341.32	3342.32	3337.76	3338.34	1700	0	9
2025.07.01	19:30:00	3338.34	3343.47	3337.59	3342.97	1970	0	9
2025.07.01	19:45:00	3342.97	3343.34	3339.98	3341.75	1800	0	7
2025.07.01	20:00:00	3341.76	3342.18	3339.01	3339.76	1752	0	7
2025.07.01	20:15:00	3339.76	3340.33	3336.99	3337.68	1976	0	7
2025.07.01	20:30:00	3337.69	3338.90	3337.22	3338.63	1207	0	7
2025.07.01	20:45:00	3338.63	3340.86	3338.27	3339.76	1597	0	7
2025.07.01	21:00:00	3339.76	3339.90	3337.63	3338.33	1343	0	8
2025.07.01	21:15:00	3338.33	3338.85	3337.74	3337.96	1198	0	7
2025.07.01	21:30:00	3337.96	3339.10	3337.30	3338.09	1126	0	8
2025.07.01	21:45:00	3338.10	3338.50	3336.96	3337.98	1045	0	7
2025.07.01	22:00:00	3337.98	3339.85	3336.92	3339.29	1108	0	7
2025.07.01	22:15:00	3339.29	3340.09	3337.53	3338.31	1204	0	7
2025.07.01	22:30:00	3338.31	3339.00	3337.35	3337.95	1098	0	7
2025.07.01	22:45:00	3337.94	3338.97	3337.69	3338.03	1204	0	7
2025.07.01	23:00:00	3338.08	3338.61	3337.04	3337.61	562	0	7
2025.07.01	23:15:00	3337.61	3338.73	3336.97	3338.08	673	0	7
2025.07.01	23:30:00	3338.08	3340.20	3338.03	3340.14	603	0	7
2025.07.01	23:45:00	3340.14	3340.32	3338.73	3338.77	519	0	14
2025.07.02	01:00:00	3339.35	3340.85	3336.69	3338.96	1055	0	7
2025.07.02	01:15:00	3338.96	3343.29	3338.18	3342.27	768	0	7
2025.07.02	01:30:00	3342.27	3343.78	3341.98	3343.15	919	0	7
2025.07.02	01:45:00	3343.15	3343.27	3340.88	3341.59	763	0	7
2025.07.02	02:00:00	3341.59	3341.89	3337.11	3339.18	953	0	7
2025.07.02	02:15:00	3339.18	3340.25	3338.43	3340.25	495	0	7
2025.07.02	02:30:00	3340.25	3341.47	3338.42	3338.73	734	0	7
2025.07.02	02:45:00	3338.73	3339.22	3336.82	3338.10	709	0	7
2025.07.02	03:00:00	3338.26	3344.98	3334.68	3343.35	2003	0	8
2025.07.02	03:15:00	3343.35	3344.20	3337.78	3339.12	1463	0	7
2025.07.02	03:30:00	3339.22	3339.68	3335.91	3336.57	1257	0	7
2025.07.02	03:45:00	3336.64	3338.96	3336.64	3338.88	1317	0	7
2025.07.02	04:00:00	3338.88	3342.85	3335.17	3335.62	2245	0	7
2025.07.02	04:15:00	3335.62	3337.57	3332.16	3335.15	1854	0	7
2025.07.02	04:30:00	3335.28	3335.81	3330.99	3333.21	1761	0	7
2025.07.02	04:45:00	3333.21	3333.56	3331.00	3332.11	1416	0	7
2025.07.02	05:00:00	3332.21	3333.27	3328.61	3330.23	1675	0	7
2025.07.02	05:15:00	3330.23	3331.70	3329.22	3330.89	1073	0	7
2025.07.02	05:30:00	3330.89	3333.95	3330.21	3333.55	1211	0	7
2025.07.02	05:45:00	3333.55	3338.21	3333.51	3336.69	1471	0	7
2025.07.02	06:00:00	3336.69	3338.36	3334.93	3337.71	1176	0	7
2025.07.02	06:15:00	3337.71	3340.45	3336.57	3339.47	1158	0	7
2025.07.02	06:30:00	3339.45	3340.14	3338.44	3339.75	767	0	7
2025.07.02	06:45:00	3339.78	3342.09	3337.99	3339.97	1119	0	7
2025.07.02	07:00:00	3339.97	3341.97	3339.57	3340.05	974	0	7
2025.07.02	07:15:00	3340.05	3341.34	3339.76	3339.97	748	0	7
2025.07.02	07:30:00	3339.97	3340.67	3339.74	3340.05	663	0	7
2025.07.02	07:45:00	3340.05	3341.35	3339.68	3340.05	772	0	7
2025.07.02	08:00:00	3340.05	3340.80	3338.25	3340.18	903	0	7
2025.07.02	08:15:00	3340.15	3343.17	3339.69	3342.79	1226	0	7
2025.07.02	08:30:00	3342.85	3343.75	3336.57	3337.45	1677	0	7
2025.07.02	08:45:00	3337.46	3339.03	3337.01	3338.74	1119	0	7
2025.07.02	09:00:00	3338.80	3339.36	3336.85	3337.33	1278	0	7
2025.07.02	09:15:00	3337.33	3337.73	3333.19	3335.72	1590	0	7
2025.07.02	09:30:00	3335.72	3335.72	3332.13	3333.01	1658	0	7
2025.07.02	09:45:00	3333.01	3333.83	3329.93	3333.49	1674	0	7
2025.07.02	10:00:00	3333.45	3333.45	3328.05	3331.80	1768	0	7
2025.07.02	10:15:00	3331.80	3332.07	3327.61	3330.03	1700	0	7
2025.07.02	10:30:00	3330.03	3331.57	3327.96	3329.91	1628	0	7
2025.07.02	10:45:00	3329.91	3336.85	3329.91	3334.79	1853	0	7
2025.07.02	11:00:00	3334.78	3335.92	3333.09	3335.66	1335	0	7
2025.07.02	11:15:00	3335.66	3337.79	3335.43	3336.74	1336	0	7
2025.07.02	11:30:00	3336.74	3337.94	3335.05	3336.28	1152	0	7
2025.07.02	11:45:00	3336.28	3337.28	3332.92	3333.60	1850	0	8
2025.07.02	12:00:00	3333.59	3336.58	3333.14	3336.44	1344	0	7
2025.07.02	12:15:00	3336.44	3339.45	3336.43	3339.05	1777	0	7
2025.07.02	12:30:00	3339.03	3341.76	3337.99	3339.52	1760	0	7
2025.07.02	12:45:00	3339.50	3342.28	3338.97	3341.68	1110	0	7
2025.07.02	13:00:00	3341.68	3344.58	3341.64	3341.99	1251	0	9
2025.07.02	13:15:00	3341.99	3343.21	3340.63	3343.20	1072	0	7
2025.07.02	13:30:00	3343.20	3345.21	3342.75	3343.77	1162	0	7
2025.07.02	13:45:00	3343.77	3345.69	3343.31	3344.41	1024	0	7
2025.07.02	14:00:00	3344.41	3347.77	3344.11	3345.03	1674	0	7
2025.07.02	14:15:00	3345.03	3345.17	3341.53	3344.08	1490	0	7
2025.07.02	14:30:00	3344.08	3344.95	3341.64	3342.55	1096	0	7
2025.07.02	14:45:00	3342.55	3342.55	3339.83	3342.28	1562	0	7
2025.07.02	15:00:00	3342.28	3343.07	3338.11	3338.30	1610	0	7
2025.07.02	15:15:00	3338.30	3350.50	3337.84	3346.61	3532	0	7
2025.07.02	15:30:00	3346.61	3349.20	3343.07	3348.02	2574	0	7
2025.07.02	15:45:00	3348.02	3351.23	3346.40	3346.70	2099	0	7
2025.07.02	16:00:00	3346.70	3346.70	3342.13	3344.85	2826	0	7
2025.07.02	16:15:00	3344.85	3345.78	3341.51	3345.03	1991	0	7
2025.07.02	16:30:00	3345.03	3345.54	3339.35	3343.93	2637	0	7
2025.07.02	16:45:00	3344.02	3344.16	3334.97	3337.41	2845	0	7
2025.07.02	17:00:00	3337.40	3338.47	3334.36	3334.78	2327	0	7
2025.07.02	17:15:00	3334.82	3339.53	3334.00	3337.87	2206	0	7
2025.07.02	17:30:00	3337.97	3340.73	3337.12	3340.52	1889	0	7
2025.07.02	17:45:00	3340.53	3343.53	3339.10	3343.01	2011	0	7
2025.07.02	18:00:00	3343.01	3343.78	3340.32	3342.61	1819	0	7
2025.07.02	18:15:00	3342.47	3343.31	3338.76	3342.06	2013	0	7
2025.07.02	18:30:00	3342.06	3343.34	3340.24	3341.44	1430	0	7
2025.07.02	18:45:00	3341.44	3343.21	3339.77	3341.00	1450	0	7
2025.07.02	19:00:00	3341.03	3347.18	3340.97	3346.16	1537	0	7
2025.07.02	19:15:00	3346.16	3348.15	3345.73	3345.91	1396	0	7
2025.07.02	19:30:00	3345.91	3348.34	3344.26	3347.38	1285	0	7
2025.07.02	19:45:00	3347.38	3349.09	3346.86	3348.69	1396	0	7
2025.07.02	20:00:00	3348.65	3350.43	3348.15	3348.37	1195	0	7
2025.07.02	20:15:00	3348.37	3349.24	3347.43	3348.93	1043	0	7
2025.07.02	20:30:00	3348.83	3349.76	3347.51	3348.38	880	0	7
2025.07.02	20:45:00	3348.38	3349.91	3347.64	3349.71	826	0	7
2025.07.02	21:00:00	3349.71	3351.79	3348.55	3351.53	908	0	8
2025.07.02	21:15:00	3351.53	3352.74	3351.37	3352.18	889	0	7
2025.07.02	21:30:00	3352.19	3352.62	3351.49	3351.82	697	0	7
2025.07.02	21:45:00	3351.82	3355.15	3351.65	3354.91	857	0	7
2025.07.02	22:00:00	3354.91	3357.29	3354.89	3356.17	1271	0	10
2025.07.02	22:15:00	3356.22	3356.74	3354.61	3356.20	1098	0	7
2025.07.02	22:30:00	3356.20	3357.01	3355.61	3356.78	991	0	7
2025.07.02	22:45:00	3356.78	3359.51	3356.60	3358.19	1211	0	7
2025.07.02	23:00:00	3358.19	3360.05	3357.51	3358.77	528	0	8
2025.07.02	23:15:00	3358.77	3359.09	3357.76	3358.13	523	0	7
2025.07.02	23:30:00	3358.13	3358.93	3355.41	3355.53	493	0	7
2025.07.02	23:45:00	3355.53	3357.41	3355.53	3356.92	369	0	43
2025.07.03	01:00:00	3357.63	3360.72	3357.63	3360.50	624	0	10
2025.07.03	01:15:00	3360.50	3365.73	3360.34	3364.61	1168	0	7
2025.07.03	01:30:00	3364.61	3365.18	3362.25	3362.75	793	0	7
2025.07.03	01:45:00	3362.75	3363.53	3361.53	3361.95	604	0	7
2025.07.03	02:00:00	3361.95	3362.25	3355.32	3355.45	1361	0	7
2025.07.03	02:15:00	3355.45	3355.69	3348.89	3350.52	1379	0	7
2025.07.03	02:30:00	3350.46	3352.29	3349.10	3350.83	1084	0	7
2025.07.03	02:45:00	3350.83	3351.44	3348.91	3349.37	974	0	7
2025.07.03	03:00:00	3349.37	3349.84	3344.99	3346.10	1610	0	0
2025.07.03	03:15:00	3346.10	3347.85	3345.07	3346.51	1123	0	7
2025.07.03	03:30:00	3346.51	3346.56	3344.41	3344.79	905	0	7
2025.07.03	03:45:00	3344.80	3346.32	3343.57	3344.74	1104	0	7
2025.07.03	04:00:00	3344.74	3346.15	3342.00	3345.98	1568	0	7
2025.07.03	04:15:00	3345.98	3347.17	3341.93	3343.66	1229	0	7
2025.07.03	04:30:00	3343.66	3348.29	3342.70	3346.07	1541	0	7
2025.07.03	04:45:00	3346.07	3346.32	3344.01	3346.00	1143	0	7
2025.07.03	05:00:00	3346.06	3349.17	3345.80	3347.70	1313	0	7
2025.07.03	05:15:00	3347.70	3348.33	3346.41	3347.05	765	0	7
2025.07.03	05:30:00	3347.05	3348.95	3346.75	3347.66	1053	0	7
2025.07.03	05:45:00	3347.74	3351.46	3347.38	3351.03	1405	0	7
2025.07.03	06:00:00	3351.03	3351.47	3348.90	3349.24	1039	0	7
2025.07.03	06:15:00	3349.24	3349.33	3345.88	3347.02	1059	0	7
2025.07.03	06:30:00	3347.12	3348.23	3346.82	3347.83	694	0	7
2025.07.03	06:45:00	3347.83	3348.05	3345.50	3347.52	596	0	7
2025.07.03	07:00:00	3347.52	3349.48	3347.44	3348.97	648	0	7
2025.07.03	07:15:00	3349.03	3350.62	3348.97	3349.34	587	0	7
2025.07.03	07:30:00	3349.34	3349.83	3348.78	3349.22	527	0	7
2025.07.03	07:45:00	3349.22	3351.73	3349.02	3350.75	881	0	7
2025.07.03	08:00:00	3350.75	3352.84	3350.18	3352.76	760	0	7
2025.07.03	08:15:00	3352.75	3354.12	3352.62	3352.81	955	0	7
2025.07.03	08:30:00	3352.81	3353.35	3351.05	3352.57	1392	0	7
2025.07.03	08:45:00	3352.55	3360.37	3352.44	3359.41	1955	0	10
2025.07.03	09:00:00	3359.41	3363.73	3358.44	3358.74	2045	0	7
2025.07.03	09:15:00	3358.71	3361.11	3357.13	3360.07	1408	0	7
2025.07.03	09:30:00	3360.09	3360.76	3356.68	3356.90	1407	0	7
2025.07.03	09:45:00	3356.89	3362.05	3356.66	3361.84	1420	0	7
2025.07.03	10:00:00	3361.84	3363.07	3357.07	3357.09	1267	0	7
2025.07.03	10:15:00	3357.09	3358.29	3354.34	3356.27	1320	0	7
2025.07.03	10:30:00	3356.27	3359.41	3355.20	3355.52	1399	0	7
2025.07.03	10:45:00	3355.59	3355.91	3352.56	3353.10	1315	0	7
2025.07.03	11:00:00	3353.10	3353.88	3352.58	3353.32	1071	0	7
2025.07.03	11:15:00	3353.32	3355.25	3351.80	3355.14	1231	0	7
2025.07.03	11:30:00	3355.12	3358.04	3353.83	3357.55	1338	0	7
2025.07.03	11:45:00	3357.55	3358.33	3355.82	3356.16	960	0	7
